coin,name,id,url,date,content,userId,followerCount,likeCount,retweetCount
#BTC,Angelo Pantoja | Suiswap,1651623186507735040,https://twitter.com/Jackaph95/status/1651623186507735040,2023-04-27 16:23:47+00:00,RT @munblockchain: The buzz is building and the hype is real! 🚀 Be a part of the action and join our #IDO waitlist now. Our IDO is planned…,149646513,31,0,86
#BTC,Ethereum Yoda,1651623184943181825,https://twitter.com/0xEthereumYoda/status/1651623184943181825,2023-04-27 16:23:47+00:00,"#Ethereum price update: 

#ETH $1894.59 USD
#Bitcoin 0.0652202425478784 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto",1551067188882116608,575,0,0
#BTC,sanu bairagi,1651623162717822978,https://twitter.com/SanuBairagi/status/1651623162717822978,2023-04-27 16:23:42+00:00,"@JoeParys Today i am buying $LNR token. I believe that this token make me millionaire. Just like a diamond #crypto #bscgems #bnb #btc @LNRCrystalNFTs, @LNR, @LNRMint https://t.co/7hqzafMEH9",1299324607191629824,239,0,0
#BTC,Hack_With_Nero📲💻,1651623156619124741,https://twitter.com/Nerocyberpunk__/status/1651623156619124741,2023-04-27 16:23:40+00:00,"You want to access your partner's calls, text messages and deleted conversations on any social media accounts without notifying or notifying them.  Hack any account or recover stolen funds, including stolen cryptocurrencies.
 DM now #coins #btc 🛅",2614459740,223,0,0
#BTC,BeyRock ⬜⬛,1651623155935608832,https://twitter.com/beyrock_/status/1651623155935608832,2023-04-27 16:23:40+00:00,"RT @MNCHRMSBTC: GMNCHRM everyone. ✌️

Are we bullish on Bitcoin and Ordinals? 

#btc #ordinals https://t.co/YKwEEmQc5E",1479039836594253827,850,0,5
#BTC,Cryplogger,1651623149648134145,https://twitter.com/cryplogger/status/1651623149648134145,2023-04-27 16:23:39+00:00,"Daily: Sam Bankman-Fried is one of the patrons of the Oath... 

Read More- https://t.co/lZYWagtl01

#cryplogger #crypto #cryptonews #cryptolatest #cryptoupdates #bitcoinnews #btc #eth #sol #xrp #bnb https://t.co/iSDhsqY7dL",1468833167008141317,73,0,0
#BTC,theclutchness,1651623147962269702,https://twitter.com/the__clutchness/status/1651623147962269702,2023-04-27 16:23:38+00:00,RT @Christian_2880: u are not ready for what is coming - 2023 the year of the cat #btc #Cardano https://t.co/WFgobniT60,1394647365005373443,4542,0,2
#BTC,Pragi,1651623141867950081,https://twitter.com/Pragi40891147/status/1651623141867950081,2023-04-27 16:23:37+00:00,"RT @ArunKum30812478: ADS Coin is going to Bang on Crypto World with own crypto exchange, 5Million+Community, &amp; Lot's of usecases. So my dea…",1602912555521183744,199,0,35
#BTC,Konoha♦LFG ♥,1651623135777632256,https://twitter.com/KONOHA_LFG/status/1651623135777632256,2023-04-27 16:23:35+00:00,@Ashcryptoreal Bullish #BTC 🚀,1181169935051104256,322,1,0
#BTC,YagamiLight,1651623099811483648,https://twitter.com/YagamiL04894774/status/1651623099811483648,2023-04-27 16:23:27+00:00,"RT @kriptobarlas: $Btc 

Now 28500.. to,

👉 32 - 31060 - 32600 - 29050 - 31060 - 27100 - 29050 - 25k. 👈

This is the real “Future”s 

#bitc…",1434101769764802564,443,0,10
#BTC,Ksiri23,1651623092333035520,https://twitter.com/ksiri23/status/1651623092333035520,2023-04-27 16:23:25+00:00,RT @munblockchain: The buzz is building and the hype is real! 🚀 Be a part of the action and join our #IDO waitlist now. Our IDO is planned…,1636617669305589762,1,0,86
#BTC,zg crypto,1651623078823346177,https://twitter.com/Zarjan18131626/status/1651623078823346177,2023-04-27 16:23:22+00:00,"RT @cryptomarsdo: 200$ USD in 24 HOURS 

🎯 Like and Follow  @USDtz
🎯 Tag 3 frenz 

#giveaway #giveaways #GiveawayAlert  #USDTGiveaway #Meme…",1345685888630730754,54,0,584
#BTC,Mr.GG,1651623077367926784,https://twitter.com/eidsmubarak/status/1651623077367926784,2023-04-27 16:23:21+00:00,"RT @mycryptoon: Stack those #Sats! Giving away FREE crypto every week to a new winner!🥳

This week $50 USD in #Bitcoin.

To enter:
1⃣ Follo…",1433450879227629569,69,0,494
#BTC,FREEDOM,1651623076994457604,https://twitter.com/HarryFreedom5/status/1651623076994457604,2023-04-27 16:23:21+00:00,RT @George1Trader: #btc Holding this for now. Meets my rules to be short so no reason to close. Let's see what we get! https://t.co/ERbt18D…,1606058407764676641,99,0,1
#BTC,STMI Token,1651623062150733825,https://twitter.com/TokenSTMI/status/1651623062150733825,2023-04-27 16:23:18+00:00,"One of the most innovative trends in the quest to raise funds and leverage profits is tokenization. It is a strategy that is gaining popularity in the business world, especially in the technology sector.

#btc #tokenization #business #technology #blockchain https://t.co/dhjQJOQCWO",1555924715172249603,1345,0,0
#BTC,StakeMine,1651623035386966018,https://twitter.com/stakeminecrypto/status/1651623035386966018,2023-04-27 16:23:11+00:00,"One of the most innovative trends in the quest to raise funds and leverage profits is tokenization. It is a strategy that is gaining popularity in the business world, especially in the technology sector.

#btc #tokenization #business #technology #blockchain https://t.co/vA374bGGjh",1546636309862703104,651,0,0
#BTC,uny ramly,1651623026696523781,https://twitter.com/Uny_Rmly23/status/1651623026696523781,2023-04-27 16:23:09+00:00,"RT @BuerTrades: #BTC Update

Last night candles did not follow any price action as it was manipulated purely by govt and mt gox wallets sel…",1609946466155626496,70,0,268
#BTC,uny ramly,1651623012695949315,https://twitter.com/Uny_Rmly23/status/1651623012695949315,2023-04-27 16:23:06+00:00,"RT @gianpromotes: $3 | 43.500 IDR • 180 Mins 

— Retweet 

— RT Like &amp; Comment #btc on tweet below 👇

via @sweenpi",1609946466155626496,70,0,283
#BTC,BidVision,1651623001333325824,https://twitter.com/BidVision/status/1651623001333325824,2023-04-27 16:23:03+00:00,"Which #memecoin has the cutest logo? 😜👇🏼

#memecoin #meme #btc #alttoken",1641484664597622795,23,0,0
#BTC,⚜️MarkoBodegero⚜️,1651622977727766529,https://twitter.com/MarkoBodegero/status/1651622977727766529,2023-04-27 16:22:58+00:00,RT @Trader4lyf: #BTC for coffee lands in Dumaguete Philippines 🇵🇭,1344702987013386242,2422,0,2
#BTC,TerryTheTipsterSA,1651622977346101248,https://twitter.com/TerryTheTipste1/status/1651622977346101248,2023-04-27 16:22:58+00:00,"NHL
Ice Hockey

Vegas Golden Knights 0.9
beat
Winnipeg Jets

Hollywoodbets https://t.co/8oX1W4SWBY

#sports #BNB #ETH #Bitcoin #BTC #BBTitans #Crypto #soccer #goals #BBB23 #GamblingTwitter #NFT #Eurovision2023 #FreedomDay2023 https://t.co/ehMXK9Bsgy",1365269072598941698,2279,0,0
#BTC,hashim jaffri,1651622972061548544,https://twitter.com/hashim11289/status/1651622972061548544,2023-04-27 16:22:56+00:00,"Wow what a prediction, with 100% accuracy. Its is extremely difficult to guess or calculate any top or bottom last pin point. Now #Btc has touches the top now it has to go down &amp; form a series of red candles https://t.co/jHKQUZ1Ls4 https://t.co/WM9Og4GCvU",114571380,98,0,0
#BTC,D o g e,1651622934711001088,https://twitter.com/hafsakhaaaan/status/1651622934711001088,2023-04-27 16:22:47+00:00,"RT @airkeson1998: 🎁 #NFTGiveaway 🎁

🏆 $50 in $BUSD
🏆 Free NFT（0.05 $ETH ）
 
Rules:
1️⃣ Follow @airkeson1998
2️⃣ Like &amp; Retweet 
3️⃣ Tag 1 F…",1481286781513383938,812,0,562
#BTC,Ethereum Yoda,1651622927492694021,https://twitter.com/0xEthereumYoda/status/1651622927492694021,2023-04-27 16:22:46+00:00,"#Ethereum price update: 

#ETH $1896.16 USD
#Bitcoin 0.06517938 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto",1551067188882116608,575,0,0
#BTC,HEXstreamers,1651622910375624704,https://twitter.com/HEXstreamers/status/1651622910375624704,2023-04-27 16:22:42+00:00,"Ryan Lopez has a new video! @RyanHEXLife

""Hair braided by Aari Tribe girls in their village 🇪🇹  #OmoValley #Ethiopia #AariTribe"" #HEX #Pulsechain #Crypto #BTC #DeFi #PassiveIncome

https://t.co/ufTQ0MIkYu",1355202914420195340,4300,0,0
#BTC,Queen Mercym,1651622909943726081,https://twitter.com/QMercym67692/status/1651622909943726081,2023-04-27 16:22:42+00:00,"@Avive_World #Avive - Proof Of Networking Protocol
If you missed #BTC and #ETH, do not miss #Avive
👉Click this link to register
https://t.co/HDaiSQPZo9",1651469714189631490,0,0,0
#BTC,Dialz,1651622897138520073,https://twitter.com/Dialz11Dialz/status/1651622897138520073,2023-04-27 16:22:39+00:00,"RT @Cratex_Exchange: #Ethereum ($ETH) &amp; #Monero ($XMR) has been added to ☑️ https://t.co/g1N0dvJn84      

✨https://t.co/PlUzYAsapo 
✨https…",1592062497850556416,12,0,4
#BTC,Birkin Finder,1651622863818956804,https://twitter.com/BirkinFinder/status/1651622863818956804,2023-04-27 16:22:31+00:00,"Authentic, 28cm Black Epsom #KELLY from May 2022, on offer for GBP 3,995 (or #Bitcoin equivalent), SUBSTANTIALLY below market value.

Available through us.

#BTC                           
#crypto
#Hermes
#Birkin
#HermesBirkin
#BirkinBag https://t.co/rlt1So2L9L",1584512822117126145,29,0,0
#BTC,Krock,1651622853400317952,https://twitter.com/Krockzv/status/1651622853400317952,2023-04-27 16:22:28+00:00,"RT @AlemzadehC: #BTC Weekly: 

After base 3 the price of the asset doubles quickly https://t.co/7ezZZmVJsA",956659380648316930,12,0,310
#BTC,Johana | Suiswap,1651622848186953728,https://twitter.com/JohanaA54221380/status/1651622848186953728,2023-04-27 16:22:27+00:00,"@igoarena Done
@Bigwin0415 @josip_crypto
#Giveaway  #Metamask  #Binance #BNB #Bitcoin #DOGE  #SuiNetwork #1000xgem #1000x #100x #PEPE $Pepe #SuiNetwork #Crypto #AirdropCrypto #btc #Bybit #BabyDoge #Floki #memecoins #BONE #bullbearAI #ETH #catstar #CryptoNews #Airdrops",1382628911486492674,681,0,0
#BTC,Jane Janeder.icp,1651622837445091328,https://twitter.com/Shamzyicp/status/1651622837445091328,2023-04-27 16:22:24+00:00,"RT @Arif150m: @Arbitrum_Space @arbistream Great giveway 
@shmim_hossain
@airdropdemo001
@mdRpgd1
@RakibIs11782311 
@kjdkik 
#ETH #BTC",1651221758802812930,40,0,1
#BTC,M,1651622833678864387,https://twitter.com/Savvo123X/status/1651622833678864387,2023-04-27 16:22:23+00:00,"RT @Bitcoin_Buddah: A follow up on my recent #Verasity TA👇

As soon as #BTC crossed $29k $VRA showed a great price movement. I hope #Bitcoi…",1298909271598551041,576,0,61
#BTC,Johnny S.,1651622785414733824,https://twitter.com/G234H79/status/1651622785414733824,2023-04-27 16:22:12+00:00,"RT @TheBTCTherapist: The debt ceiling charade is a JOKE. 

If we do not OPT OUT of inflationary measures and currency debasement we will su…",1424514623080960001,11,0,28
#BTC,TheStoicSatoshi* ☀️,1651622782323798018,https://twitter.com/TheStoicSatoshi/status/1651622782323798018,2023-04-27 16:22:11+00:00,"#XRPCommunity, careful of your emotions around May 2nd FOMC, any deviation below shouldn’t cause for concern.

Expecting this possibility, but will wait to see. 

$XRP #BTC #Ripple https://t.co/Yhf82F5nSr",1496200146257956865,744,0,0
#BTC,A.I.Gen,1651622774228615168,https://twitter.com/A_I_Gen/status/1651622774228615168,2023-04-27 16:22:09+00:00,Another gain . Thanks #SQ BLOCK #W  #Baidu  #Memes  #BBBY #GME #AMC #BNYD #BIG #COIN #CVNA #SI #MARA #TSLA #AMZN #Google #Doge #shiba #BTC       #SPY #AI #OptionsTrading #AI #MSFT #AFRM https://t.co/exiY9adXMG,1258080156427653120,60,1,0
#BTC,ranjith Kumara,1651622773821947904,https://twitter.com/ranjithKum80795/status/1651622773821947904,2023-04-27 16:22:09+00:00,"RT @Chatcryptoai: If #btc    Dumps 25,000$ within 48hrs

Everyone who likes and comment on this tweet will share $7500 (#USDT)",1648951548314263552,0,0,55
#BTC,Cryptoislife,1651622763009015808,https://twitter.com/Crypto99118513/status/1651622763009015808,2023-04-27 16:22:07+00:00,if u look at the  bigger picture there's still a gap below 25k will hit soon #bitcoin #BTC #Bitcoin,1220344679327121408,31,1,0
#BTC,PHInkTrade,1651622761498910724,https://twitter.com/PhinkTrade/status/1651622761498910724,2023-04-27 16:22:06+00:00,"One commom trait: in every scenario. this resistance was broken.
Another interesting: last two occurences where also in may. Clockwork? #BTC",1198314886318698497,277,1,0
#BTC,Shuvro Banik,1651622755048251394,https://twitter.com/ShuvroBanikShuv/status/1651622755048251394,2023-04-27 16:22:05+00:00,"RT @SUI_C0MMUNITY: $2,000,000- $USDT Giveaway

📢 For 5000 Participants

🔸Follow, Retweet &amp; Like 
🔸Drop $USDT (ETH) address

#SuiNetwork #Ai…",1646624632534106112,6,0,1341
#BTC,Denis Kershner 🎨In the Art Mode⚡🔋📸,1651622751524859905,https://twitter.com/36Denny_K/status/1651622751524859905,2023-04-27 16:22:04+00:00,"RT @mycryptoon: Stack those #Sats! Giving away FREE crypto every week to a new winner!🥳

This week $50 USD in #Bitcoin.

To enter:
1⃣ Follo…",789204613157138432,1296,0,494
#BTC,Gastiega,1651622748308004864,https://twitter.com/gastiega/status/1651622748308004864,2023-04-27 16:22:03+00:00,"RT @META_STARx: 📣📣 DREAMPAD x META STAR #fcfs #Airdrop 🔥🔥

🏆 Reward -- 110,000 $DPAD PRICE POOL 😍😍

✅ Follow @META_STARx &amp; @Dreampad_org
✅…",1502407984088956931,4,0,2759
#BTC,newslab.eth 🗞️,1651622744297992194,https://twitter.com/newslab_eth/status/1651622744297992194,2023-04-27 16:22:02+00:00,Bluesky vs. Nostr? Jack Dorsey Says Many Decentralized Social Platforms a 'Good Thing' | #Web3 #nft #btc #newslab https://t.co/wHkdCJttGO,1559615444629311491,1219,1,0
#BTC,Palash Sarker Avive Citizen,1651622744239538176,https://twitter.com/Psbond71/status/1651622744239538176,2023-04-27 16:22:02+00:00,"Best mining app
#Avive - Proof Of Networking Protocol
If you missed #BTC and #ETH, do not miss #Avive
👉Click this link to register
https://t.co/y31tjnqA3i
#Avive Glory #AviveCitizens #Avive https://t.co/Qe14VHRN07",1457263922520625157,43,1,0
#BTC,r; wins cutie 🍀,1651622739319586818,https://twitter.com/typicalfangrl__/status/1651622739319586818,2023-04-27 16:22:01+00:00,RT @revolut20: Yay #BTC close to $30k Let's gooo #Bulls Fck the #Bears 😎😎,1297937143680008193,527,0,16
#BTC,Ben van Montfort,1651622736467206145,https://twitter.com/ben_van_montfor/status/1651622736467206145,2023-04-27 16:22:00+00:00,"RT @JUST_MINT_XEN: Every successful project in DeFi, which was successful, has been copied (and rugged) a thousand times, look at $PEPE lat…",2966496719,59,0,39
#BTC,shrivinayaka associates | Suiswap,1651622735884218368,https://twitter.com/Shrivinaya10821/status/1651622735884218368,2023-04-27 16:22:00+00:00,"RT @NFTHolders_org: $50 - 12 HOURS 💸

- RT/Like &amp; Join https://t.co/nGv9FWLXJI

📍 The Dolls | CNFT - A universe of Dolls on the #Cardano #B…",1648008764560121866,24,0,1770
#BTC,IAmKrishna ⓥ,1651622730431856640,https://twitter.com/ActaNonVerba3/status/1651622730431856640,2023-04-27 16:21:59+00:00,RT @rektcapital: Any short-term #BTC volatility this year doesn't change the fact that price is building a solid foundation for a full reve…,2901071204,249,0,43
#BTC,CEnt,1651622712526381058,https://twitter.com/Liqu1dat3d/status/1651622712526381058,2023-04-27 16:21:54+00:00,"RT @rektcapital: Every #BTC Four Year Cycle consists of a:

• End of Bull Market year (Candle 1)

• Bear Market year (Candle 2)

• Bottomin…",1455493225804800005,16,0,155
#BTC,$kibosh | Mike Dorrough,1651622708264697857,https://twitter.com/Mikedorrough/status/1651622708264697857,2023-04-27 16:21:53+00:00,RT @Christian_2880: u are not ready for what is coming - 2023 the year of the cat #btc #Cardano https://t.co/WFgobniT60,3011801569,1283,0,2
#BTC,0x_1000Dollar_WIN,1651622690485305344,https://twitter.com/1000dollarWin/status/1651622690485305344,2023-04-27 16:21:49+00:00,RT @Bitcoinhabebe: While i saw many big accounts calling for 24-25k i managed to give you the exact reversal of #BTC For the 3rd time in a…,1596474928009981954,129,0,822
#BTC,BlockDeer.ETH,1651622679945035784,https://twitter.com/0xblockdeer/status/1651622679945035784,2023-04-27 16:21:47+00:00,@Cointelegraph #BTC still keeps up 🔥🌟,904998359282335745,1395,1,0
#BTC,MANGO 🥭,1651622675872374784,https://twitter.com/crypto_drug/status/1651622675872374784,2023-04-27 16:21:46+00:00,"1/3: Are you ready to unlock the full potential of decentralized computing? Look no further than Cudos, a next-generation platform that leverages cutting-edge technology to provide high-performance, scalable solutions for developers and businesses #CUDOS #NFT #Web3 #DeFi #BTC #AI",1283304667997515776,182,1,0
#BTC,Ethereum Yoda,1651622673489829890,https://twitter.com/0xEthereumYoda/status/1651622673489829890,2023-04-27 16:21:45+00:00,"#Ethereum price update: 

#ETH $1893.65 USD
#Bitcoin 0.06521677737888927 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto",1551067188882116608,575,0,0
#BTC,Albert Leonett,1651622671925354504,https://twitter.com/AlbertoLeonett/status/1651622671925354504,2023-04-27 16:21:45+00:00,"RT @SUI_C0MMUNITY: $2,000,000- $USDT Giveaway

📢 For 5000 Participants

🔸Follow, Retweet &amp; Like 
🔸Drop $USDT (ETH) address

#SuiNetwork #Ai…",1249717025804562436,126,0,1341
#BTC,علی اصغر,1651622658251915264,https://twitter.com/0cyKyw7kiPtYyQ4/status/1651622658251915264,2023-04-27 16:21:42+00:00,"RT @chr0lloluc1lfer: Last 7 days premium group results🔥🔥🔥
All bought at bottom entry with perfect  market/ $BTC timing💯

$phnx 50%,11%
$sku…",1386769692723847170,478,0,3
#BTC,BTC Status Alert 📊,1651622652413628418,https://twitter.com/btc_status/status/1651622652413628418,2023-04-27 16:21:40+00:00,"#BTC Derivs Sheet (Tweet every 15 min.)
CME Delayed (10 min)
GS Delayed (15 min) and OI = SHARES OUT https://t.co/HtdCA2kvCv",1152903281837875201,45570,1,0
#BTC,John.Ally,1651622649402118144,https://twitter.com/vivian_chou2007/status/1651622649402118144,2023-04-27 16:21:39+00:00,"RT @PumpMasterr: #BTC gets to $31,000 in next 24h, I will send $300 #USDT  to every person that LIKES this tweet and follows me",1574101369442553856,54,0,554
#BTC,hendra june,1651622646122172417,https://twitter.com/hendraju500/status/1651622646122172417,2023-04-27 16:21:39+00:00,"RT @META_STARx: 📣📣 Zetos x META STAR #Airdrop 🔥🔥

🏆 Reward -- $2,000 $ZTC PRICE POOL 😍😍

✅ Follow @META_STARx &amp; @Zetos_Global
✅ Like, RT &amp;…",1651256201781600259,0,0,1944
#BTC,Ruang Rindu🥀,1651622645719506945,https://twitter.com/Ruang_Rindu09/status/1651622645719506945,2023-04-27 16:21:39+00:00,"RT @airkeson1998: 🎁 #NFTGiveaway 🎁

🏆 $50 in $BUSD
🏆 Free NFT（0.05 $ETH ）
 
Rules:
1️⃣ Follow @airkeson1998
2️⃣ Like &amp; Retweet 
3️⃣ Tag 1 F…",1589187879036915713,57,0,562
#BTC,StarCrypt,1651622642917720065,https://twitter.com/HitoshiHhhh/status/1651622642917720065,2023-04-27 16:21:38+00:00,"With $PLAQ your future is guaranteed. 

#BULLMARKET #PLAQ #AIBB #PEPE #CRYPTO #BTC  #ETH #BNB #XRP #APE #BONE #REKT #ARB #web3 #memecoins #Leash #SPACEID #DODGE #SOL #AXS #MANA #SAND #ADA #DAR #trading #ripple #binance $PEPE $BULL $BOB #FLOKI $SFUND #VOLT #SHIB https://t.co/9kkI8m7TZa",1620685037602742273,57,1,0
#BTC,D o g e,1651622629273477124,https://twitter.com/hafsakhaaaan/status/1651622629273477124,2023-04-27 16:21:35+00:00,"RT @fastestcekilis: 🎁30$ #SOL FAST [3H] Giveaway🚀

⚔️To enter:
1️⃣Like❤️&amp;RT🔁
2️⃣RT+Like and tag friends last 2 retweet on @PolygonSniper…",1481286781513383938,812,0,308
#BTC,Md Ashadul,1651622619324768256,https://twitter.com/md6767982/status/1651622619324768256,2023-04-27 16:21:32+00:00,"RT @CEO_BT: From where are you mining in @sidrabank ?  Tell us your country name !! 

Follow 4 More 👉 @CEO_BT

#SidraFamily #sidrabank #Bul…",1597953930218332160,68,0,24
#BTC,two brothers,1651622617215016962,https://twitter.com/GrootAnunup/status/1651622617215016962,2023-04-27 16:21:32+00:00,"RT @Layer100Crypto: 🎁 #Giveaway  TIME🎁

5,000 x $REEF to one lucky !

To Enter:
1⃣Follow @Layer100Crypto &amp; @Reef_Chain
2⃣Like &amp; Rt  
3⃣Tag…",1334756984235560962,319,0,138
#BTC,dionushs dio,1651622606691237890,https://twitter.com/skoroxont/status/1651622606691237890,2023-04-27 16:21:29+00:00,"RT @Crypto__Diva: If #btc   Dumps 25,000$ within 48hrs

Everyone who likes and comment on this tweet will share $7500 (#USDT)",1474349955741634563,28,0,473
#BTC,Harcheez TV,1651622600110481410,https://twitter.com/HarcheezTV/status/1651622600110481410,2023-04-27 16:21:28+00:00,"#Avive - Proof Of Networking Protocol

Join me and become an #AviveCitizen today! Let's work together to build an ecosystem that values diversity and freedom.

Join to Earn #btc and $VV Now👉
https://t.co/6hW5Tg8Kja https://t.co/GeTon1pRKU",1569618403836702721,0,0,0
#BTC,Orxa.els,1651622589440114690,https://twitter.com/_biggfish/status/1651622589440114690,2023-04-27 16:21:25+00:00,"RT @cryptojokerpro: #Giveaway $1000 Matic in 3Days

🏆To win
1️⃣ Follow  @matic
2️⃣ Like &amp; RT
3️⃣ Tag 3 Friends 

#BTC         #SolanaGiveaw…",1548611075549106176,95,0,884
#BTC,FB21⭕🟣,1651622588253106177,https://twitter.com/blockminds/status/1651622588253106177,2023-04-27 16:21:25+00:00,RT @munblockchain: The buzz is building and the hype is real! 🚀 Be a part of the action and join our #IDO waitlist now. Our IDO is planned…,934384741943533568,155,0,86
#BTC,MuratiAI,1651622585874931713,https://twitter.com/MuratiAI/status/1651622585874931713,2023-04-27 16:21:24+00:00,"We've hit +10k family members on Telegram chat!! 

Thanks to everyone! Let's continue our massive grow together and make Crypto Great Again 💕🫡

Come join! https://t.co/qg2jiS7Sfc

#BullMarket $pepe #Crypto #MuratiAI #AI #BNB  #BSC #GEM #OPTIMUS #BTC #BULLRUN https://t.co/JsVSEQJvZK",1630214642705264640,14593,1,0
#BTC,Md Ashadul,1651622580556800001,https://twitter.com/md6767982/status/1651622580556800001,2023-04-27 16:21:23+00:00,"RT @BigDott50: Download Sidra Bank App, Own Blockchain Project ! Sign Up &amp; Mine 2 Coins Per Day, Don't Forget to Fill Invitation Code to Ge…",1597953930218332160,68,0,70
#BTC,Oxford NFTs 🇬🇧,1651622579768107018,https://twitter.com/Oxford_NFTs/status/1651622579768107018,2023-04-27 16:21:23+00:00,Wouldnt normally post this here but I want to protect my holders. Not financial advice but BTC is looking weak and I'm expecting a substantial move to the downside very very soon. guard your crypto and take profits where needed. 👌🏼 #btc #ETH #NFT #trading,1639106622747291648,461,2,0
#BTC,Airdopcoinci,1651622579239542786,https://twitter.com/airdopcoincii/status/1651622579239542786,2023-04-27 16:21:23+00:00,"RT @CryptoCatmark: 🎁50 $TRX #𝗚𝗜𝗩𝗘𝗔𝗪𝗔𝗬🎁

💸1 x Winner 🏆50 $TRX

• RT + Like 🔔
• Follow Me  and  @SnowFlakeHost 👈
• Tag's 2 Friends 👥

⏰12H

#…",1502677138486579209,201,0,694
#BTC,KaliKaKul,1651622577637568513,https://twitter.com/KaliKaKul/status/1651622577637568513,2023-04-27 16:21:22+00:00,"RT @BitcoinMagazine: Tomorrow, U.S. Senators, Congressmen, and industry leaders will meet at the Bitcoin Policy Summit in DC to discuss the…",1604868498404278273,93,0,1227
#BTC,Queen ⚡️,1651622572772188161,https://twitter.com/itsQueen34/status/1651622572772188161,2023-04-27 16:21:21+00:00,"RT @chr0lloluc1lfer: 500$ GIVEAWAY🔥🔥🔥

500$ GIVEAWAY
125$ to 4 winners
Winners random
Winners announced at 7k followers

How to join:
https…",1623618415088013312,31,0,55
#BTC,Eric Johnson,1651622570381422596,https://twitter.com/joh27338915/status/1651622570381422596,2023-04-27 16:21:21+00:00,"RT @Nand082: #WolfPack you asked, they answered!
Don’t allow yourself get left behind, grab a moon bag because that’s where we’re headed!!🚀…",1642315907732246528,54,0,14
#BTC,fu⭕️.ZIL,1651622569039249408,https://twitter.com/fu74954030/status/1651622569039249408,2023-04-27 16:21:20+00:00,"RT @hodooi: Are you a $ZIL @zilliqa holder 💬

We now accept #ZIL as a payment method for #NFTs on @hodooi 📲

Check out the various #NFT col…",965955154359959552,1298,0,6
#BTC,0xmikeleonett.₿,1651622566593798158,https://twitter.com/Luisenriquepl/status/1651622566593798158,2023-04-27 16:21:20+00:00,RT @munblockchain: The buzz is building and the hype is real! 🚀 Be a part of the action and join our #IDO waitlist now. Our IDO is planned…,1048141485349199873,5170,0,86
#BTC,sanu bairagi,1651622563985121280,https://twitter.com/SanuBairagi/status/1651622563985121280,2023-04-27 16:21:19+00:00,"@MrBigWhaleREAL 2023 hottest crypto project name is $lnr from @LNRDAO . At this time this token is fully ready to pump. So don't miss the chance to buy #crypto #bscgems #bnb #btc @LNRCrystalNFTs, @LNR, @LNRMint https://t.co/kKVz7QETt3",1299324607191629824,239,0,0
#BTC,Cryptos Crypto,1651622544561295364,https://twitter.com/alexse1972/status/1651622544561295364,2023-04-27 16:21:14+00:00,"RT @V48kVANO2ExeUth: WadzPay and WTK are definitely connected to the world!
WadzPay and WTK are doing a good job!
#WTK $WTK #WadzPay #SWIFT…",1406524550,317,0,5
#BTC,Krishno ray,1651622542686265349,https://twitter.com/Krishno1991/status/1651622542686265349,2023-04-27 16:21:14+00:00,"RT @META_STARx: 📣📣 DREAMPAD x META STAR #fcfs #Airdrop 🔥🔥

🏆 Reward -- 110,000 $DPAD PRICE POOL 😍😍

✅ Follow @META_STARx &amp; @Dreampad_org
✅…",1133242470190522368,16,0,2759
#BTC,Alam,1651622533882597377,https://twitter.com/Alam72204188/status/1651622533882597377,2023-04-27 16:21:12+00:00,"RT @Chatcryptoai: If #btc    Dumps 25,000$ within 48hrs

Everyone who likes and comment on this tweet will share $7500 (#USDT)",1399383176619773952,7,0,55
#BTC,two brothers,1651622533228281860,https://twitter.com/GrootAnunup/status/1651622533228281860,2023-04-27 16:21:12+00:00,RT @Bitcoinhabebe: While i saw many big accounts calling for 24-25k i managed to give you the exact reversal of #BTC For the 3rd time in a…,1334756984235560962,319,0,822
#BTC,MARTIN,1651622532007731210,https://twitter.com/321_martin/status/1651622532007731210,2023-04-27 16:21:11+00:00,"RT @TATrader_Alan: #Bitcoin D3 RSI shows contracting triangle. This is very similar to the price action in 2020, just before a massive BULL…",1318768809029689344,109,0,13
#BTC,The Crypto Cobra,1651622526299299842,https://twitter.com/TheCryptoCobra/status/1651622526299299842,2023-04-27 16:21:10+00:00,"Trending coins right now:
7) $SNAIL - SnailBrook (#801)

Trending coins by popularity:
1) $TOMI (#201)
2) $PEPE (#292)
3) $STG (#230)
4) $MMIT (#279)
5) $ARB (#37)
6) $BLUR (#131)
7) $SNAIL (#801)

 #btc #crypto #cryptocurrency #altcoins",958889780175028229,1497,2,0
#BTC,Gabulhi 🌏,1651622525456252928,https://twitter.com/anteyMv/status/1651622525456252928,2023-04-27 16:21:10+00:00,"@AviveAPP #Avive - Proof Of Networking Protocol
If you missed #BTC and #ETH, do not miss #Avive
👉Click this link to register
https://t.co/vd76X1a9Qa",497141940,1284,0,0
#BTC,Christian 💎 $1k,1651622523841249284,https://twitter.com/Christian_2880/status/1651622523841249284,2023-04-27 16:21:10+00:00,u are not ready for what is coming - 2023 the year of the cat #btc #Cardano https://t.co/WFgobniT60,1373985620066983937,1418,4,2
